Price,TQQQ
Ticker,TQQQ
Date,
2011-05-09,0.44853290915489197
2011-05-10,0.46004587411880493
2011-05-11,0.4501212239265442
2011-05-12,0.4580603837966919
2011-05-13,0.4418342709541321
2011-05-16,0.4188588559627533
2011-05-17,0.42228302359580994
2011-05-18,0.43255457282066345
2011-05-19,0.4362768828868866
2011-05-20,0.4266503155231476
2011-05-23,0.4081404507160187
2011-05-24,0.4004499316215515
2011-05-25,0.404915452003479
2011-05-26,0.41250789165496826
2011-05-27,0.41866061091423035
2011-05-31,0.4388073682785034
2011-06-01,0.41077110171318054
2011-06-02,0.4131528437137604
2011-06-03,0.3943953216075897
2011-06-06,0.3848678767681122
2011-06-07,0.3826355040073395
2011-06-08,0.37439823150634766
2011-06-09,0.3760359287261963
2011-06-10,0.358767569065094
2011-06-13,0.35901519656181335
2011-06-14,0.3723630905151367
2011-06-15,0.352018266916275
2011-06-16,0.3471059501171112
2011-06-17,0.34452587366104126
2011-06-20,0.34909042716026306
2011-06-21,0.3723630905151367
2011-06-22,0.3639771044254303
2011-06-23,0.3740503489971161
2011-06-24,0.3543504774570465
2011-06-27,0.37156936526298523
2011-06-28,0.3882424533367157
2011-06-29,0.39310532808303833
2011-06-30,0.4080413579940796
2011-07-01,0.42694762349128723
2011-07-05,0.43310046195983887
2011-07-06,0.4377155601978302
2011-07-07,0.4554307460784912
2011-07-08,0.4516599178314209
2011-07-11,0.4274440407752991
2011-07-12,0.4170229136943817
2011-07-13,0.42258119583129883
2011-07-14,0.4080413579940796
2011-07-15,0.42426854372024536
2011-07-18,0.41727161407470703
2011-07-19,0.4466969966888428
2011-07-20,0.44044509530067444
2011-07-21,0.4493771195411682
2011-07-22,0.46332043409347534
2011-07-25,0.46059176325798035
2011-07-26,0.46312233805656433
2011-07-27,0.4279899597167969
2011-07-28,0.4302726686000824
2011-07-29,0.42610445618629456
2011-08-01,0.42034804821014404
2011-08-02,0.38844063878059387
2011-08-03,0.3985139727592468
2011-08-04,0.3442773222923279
2011-08-05,0.33668482303619385
2011-08-08,0.27753570675849915
2011-08-09,0.31554633378982544
2011-08-10,0.27832937240600586
2011-08-11,0.31405729055404663
2011-08-12,0.32204684615135193
2011-08-15,0.33594071865081787
2011-08-16,0.3273070156574249
2011-08-17,0.32199734449386597
2011-08-18,0.2753024995326996
2011-08-19,0.2598699927330017
2011-08-22,0.26220232248306274
2011-08-23,0.29465553164482117
2011-08-24,0.30160295963287354
2011-08-25,0.28711265325546265
2011-08-26,0.30785486102104187
2011-08-29,0.33405524492263794
2011-08-30,0.34085309505462646
2011-08-31,0.3428386151790619
2011-09-01,0.3331626057624817
2011-09-02,0.3098393678665161
2011-09-06,0.30978983640670776
2011-09-07,0.3332120180130005
2011-09-08,0.3285970389842987
2011-09-09,0.30696213245391846
2011-09-12,0.3184741139411926
2011-09-13,0.33083030581474304
2011-09-14,0.3451213538646698
2011-09-15,0.3608016073703766
2011-09-16,0.37022992968559265
2011-09-19,0.3711722195148468
2011-09-20,0.365913063287735
2011-09-21,0.3473040759563446
2011-09-22,0.31351226568222046
2011-09-23,0.32328739762306213
2011-09-26,0.3342534303665161
2011-09-27,0.3444763422012329
2011-09-28,0.3282492756843567
2011-09-29,0.3185236155986786
2011-09-30,0.29376187920570374
2011-10-03,0.270737886428833
2011-10-04,0.28721171617507935
2011-10-05,0.30904579162597656
2011-10-06,0.3249250650405884
2011-10-07,0.3182254731655121
2011-10-10,0.35087689757347107
2011-10-11,0.3583701550960541
2011-10-12,0.36412665247917175
2011-10-13,0.3739018440246582
2011-10-14,0.39449530839920044
2011-10-17,0.37623414397239685
2011-10-18,0.3898802101612091
2011-10-19,0.36740127205848694
2011-10-20,0.36273664236068726
2011-10-21,0.3756386637687683
2011-10-24,0.39910948276519775
2011-10-25,0.3764818012714386
2011-10-26,0.3749936819076538
2011-10-27,0.40521374344825745
2011-10-28,0.4065532386302948
2011-10-31,0.3864065110683441
2011-11-01,0.35648471117019653
2011-11-02,0.3652670979499817
2011-11-03,0.3874984383583069
2011-11-04,0.3814942538738251
2011-11-07,0.3899793326854706
2011-11-08,0.40298041701316833
2011-11-09,0.36129796504974365
2011-11-10,0.35980886220932007
2011-11-11,0.38000500202178955
2011-11-14,0.3735540807247162
2011-11-15,0.3855634331703186
2011-11-16,0.3665580153465271
2011-11-17,0.3413494825363159
2011-11-18,0.3331626057624817
2011-11-21,0.31380942463874817
2011-11-22,0.31653904914855957
2011-11-23,0.29549866914749146
2011-11-25,0.2888000011444092
2011-11-28,0.31862273812294006
2011-11-29,0.3128662407398224
2011-11-30,0.3472050130367279
2011-12-01,0.3546488583087921
2011-12-02,0.35127419233322144
2011-12-05,0.3627861440181732
2011-12-06,0.36000797152519226
2011-12-07,0.36055389046669006
2011-12-08,0.342193603515625
2011-12-09,0.3584197163581848
2011-12-12,0.3466590642929077
2011-12-13,0.33494892716407776
2011-12-14,0.31936684250831604
2011-12-15,0.31688588857650757
2011-12-16,0.320855975151062
2011-12-19,0.3119736313819885
2011-12-20,0.339662104845047
2011-12-21,0.3255205750465393
2011-12-22,0.3334598243236542
2011-12-23,0.3420944809913635
2011-12-27,0.34472402930259705
2011-12-28,0.33365797996520996
2011-12-29,0.3401585519313812
2011-12-30,0.3373803496360779
2012-01-03,0.3565838038921356
2012-01-04,0.36085113883018494
2012-01-05,0.3697335422039032
2012-01-06,0.3735540807247162
2012-01-09,0.3704281449317932
2012-01-10,0.3780204951763153
2012-01-11,0.3806501626968384
2012-01-12,0.38516607880592346
2012-01-13,0.3807491958141327
2012-01-17,0.3909721076488495
2012-01-18,0.4065036475658417
2012-01-19,0.41464105248451233
2012-01-20,0.41280508041381836
2012-01-23,0.41275554895401
2012-01-24,0.4104728698730469
2012-01-25,0.4261540174484253
2012-01-26,0.4216380715370178
2012-01-27,0.4258062243461609
2012-01-30,0.42650076746940613
2012-01-31,0.4279899597167969
2012-02-01,0.43850913643836975
2012-02-02,0.443025141954422
2012-02-03,0.46064138412475586
2012-02-06,0.46019452810287476
2012-02-07,0.4621790647506714
2012-02-08,0.46987059712409973
2012-02-09,0.4802917242050171
2012-02-10,0.47001922130584717
2012-02-13,0.4826734960079193
2012-02-14,0.48689132928848267
2012-02-15,0.476023405790329
2012-02-16,0.4959224462509155
2012-02-17,0.49170464277267456
2012-02-21,0.49587282538414
2012-02-22,0.48932281136512756
2012-02-23,0.49860137701034546
2012-02-24,0.5034652948379517
2012-02-27,0.5058967471122742
2012-02-28,0.5210309624671936
2012-02-29,0.514183521270752
2012-03-01,0.526688277721405
2012-03-02,0.52510005235672
2012-03-05,0.5087242722511292
2012-03-06,0.49413591623306274
2012-03-07,0.5053507685661316
2012-03-08,0.5213786363601685
2012-03-09,0.527679979801178
2012-03-12,0.5285243988037109
2012-03-13,0.5582973957061768
2012-03-14,0.5645492672920227
2012-03-15,0.5688661336898804
2012-03-16,0.567625880241394
2012-03-19,0.5799819231033325
2012-03-20,0.5831571817398071
2012-03-21,0.5829591155052185
2012-03-22,0.5794360041618347
2012-03-23,0.5786423087120056
2012-03-26,0.6088623404502869
2012-03-27,0.6111937761306763
2012-03-28,0.6040480732917786
2012-03-29,0.5978457927703857
2012-03-30,0.5936775207519531
2012-04-02,0.6117892265319824
2012-04-03,0.6118397116661072
2012-04-04,0.5868796706199646
2012-04-05,0.5975980162620544
2012-04-09,0.5838529467582703
2012-04-10,0.5556670427322388
2012-04-11,0.5637062788009644
2012-04-12,0.5826115012168884
2012-04-13,0.5562624335289001
2012-04-16,0.5387461185455322
2012-04-17,0.5705039501190186
2012-04-18,0.5663356781005859
2012-04-19,0.5480248928070068
2012-04-20,0.5421199798583984
2012-04-23,0.5284746885299683
2012-04-24,0.5191454291343689
2012-04-25,0.5603810548782349
2012-04-26,0.5704049468040466
2012-04-27,0.5801801085472107
2012-04-30,0.5681222677230835
2012-05-01,0.5713480710983276
2012-05-02,0.5751190185546875
2012-05-03,0.557255208492279
2012-05-04,0.5163663029670715
2012-05-07,0.5171103477478027
2012-05-08,0.5114044547080994
2012-05-09,0.5085756182670593
2012-05-10,0.503365159034729
2012-05-11,0.502869725227356
2012-05-14,0.48897501826286316
2012-05-15,0.48470765352249146
2012-05-16,0.474187433719635
2012-05-17,0.4450097382068634
2012-05-18,0.42714589834213257
2012-05-21,0.4630727469921112
2012-05-22,0.46138545870780945
2012-05-23,0.463965505361557
2012-05-24,0.45562899112701416
2012-05-25,0.4530489444732666
2012-05-29,0.46992018818855286
2012-05-30,0.4585072100162506
2012-05-31,0.4519570767879486
2012-06-01,0.4164274334907532
2012-06-04,0.42535942792892456
2012-06-05,0.4312150180339813
2012-06-06,0.4606909453868866
2012-06-07,0.45552995800971985
2012-06-08,0.4689282774925232
2012-06-11,0.4464988708496094
2012-06-12,0.46059176325798035
2012-06-13,0.451559841632843
2012-06-14,0.45662176609039307
2012-06-15,0.47349289059638977
2012-06-18,0.4857003688812256
2012-06-19,0.5016787648200989
2012-06-20,0.5034652948379517
2012-06-21,0.46575191617012024
2012-06-22,0.48024216294288635
2012-06-25,0.4517589211463928
2012-06-26,0.46049177646636963
2012-06-27,0.4689282774925232
2012-06-28,0.4520561397075653
2012-06-29,0.4962196350097656
2012-07-02,0.5001897215843201
2012-07-03,0.5120990872383118
2012-07-05,0.5138852596282959
2012-07-06,0.4936394989490509
2012-07-09,0.4919523596763611
2012-07-10,0.4768674969673157
2012-07-11,0.4703174829483032
2012-07-12,0.4567207396030426
2012-07-13,0.4765693247318268
2012-07-16,0.47299644351005554
2012-07-17,0.48024216294288635
2012-07-18,0.4997926354408264
2012-07-19,0.5160691142082214
2012-07-20,0.4962196350097656
2012-07-23,0.4778602421283722
2012-07-24,0.46694281697273254
2012-07-25,0.456522673368454
2012-07-26,0.4743865430355072
2012-07-27,0.5103124380111694
2012-07-30,0.5072361826896667
2012-07-31,0.5075335502624512
2012-08-01,0.5025716423988342
2012-08-02,0.49731144309043884
2012-08-03,0.5255964398384094
2012-08-06,0.5374066829681396
2012-08-07,0.5507050156593323
2012-08-08,0.5498113036155701
2012-08-09,0.5544759035110474
2012-08-10,0.5567588806152344
2012-08-13,0.5601335763931274
2012-08-14,0.5609270930290222
2012-08-15,0.5648970603942871
2012-08-16,0.585142970085144
2012-08-17,0.5931812524795532
2012-08-20,0.5954638719558716
2012-08-21,0.5886166095733643
2012-08-22,0.5949675440788269
2012-08-23,0.5817682147026062
2012-08-24,0.5920892357826233
2012-08-27,0.5949675440788269
2012-08-28,0.5948684215545654
2012-08-29,0.5950666069984436
2012-08-30,0.5769054293632507
2012-08-31,0.58921217918396
2012-09-04,0.5867302417755127
2012-09-05,0.5840510725975037
2012-09-06,0.622657060623169
2012-09-07,0.6199769973754883
2012-09-10,0.5971512794494629
2012-09-11,0.5945712327957153
2012-09-12,0.5997312068939209
2012-09-13,0.6236488819122314
2012-09-14,0.63962721824646
2012-09-17,0.6408183574676514
2012-09-18,0.6420092582702637
2012-09-19,0.6462764143943787
2012-09-20,0.644788384437561
2012-09-21,0.644788384437561
2012-09-24,0.6328790187835693
2012-09-25,0.6074722409248352
2012-09-26,0.5914937853813171
2012-09-27,0.6166033744812012
2012-09-28,0.6018157601356506
2012-10-01,0.5992347598075867
2012-10-02,0.603105902671814
2012-10-03,0.6145187020301819
2012-10-04,0.6216644644737244
2012-10-05,0.6109458208084106
2012-10-08,0.5947693586349487
2012-10-09,0.564202606678009
2012-10-10,0.5573543310165405
2012-10-11,0.552392303943634
2012-10-12,0.5522933006286621
2012-10-15,0.5633089542388916
2012-10-16,0.5878220796585083
2012-10-17,0.5860354900360107
2012-10-18,0.5659889578819275
2012-10-19,0.52510005235672
2012-10-22,0.5333375930786133
2012-10-23,0.5175573229789734
2012-10-24,0.5123971700668335
2012-10-25,0.5123971700668335
2012-10-26,0.5177563428878784
2012-10-31,0.5077325105667114
2012-11-01,0.5292684435844421
2012-11-02,0.5099152326583862
2012-11-05,0.5224200487136841
2012-11-06,0.5255964398384094
2012-11-07,0.4878831207752228
2012-11-08,0.4650573432445526
2012-11-09,0.47011926770210266
2012-11-12,0.4708137512207031
2012-11-13,0.46059176325798035
2012-11-14,0.44411700963974
2012-11-15,0.44014686346054077
2012-11-16,0.4451097548007965
2012-11-19,0.47716474533081055
2012-11-20,0.4772648215293884
2012-11-21,0.48063844442367554
2012-11-23,0.5026706457138062
2012-11-26,0.5091216564178467
2012-11-27,0.503365159034729
2012-11-28,0.5168628096580505
2012-11-29,0.5257946848869324
2012-11-30,0.5239092707633972
2012-12-03,0.5213291645050049
2012-12-04,0.517954409122467
2012-12-05,0.5019760727882385
2012-12-06,0.5112062096595764
2012-12-07,0.5024723410606384
2012-12-10,0.5069379806518555
2012-12-11,0.5264893174171448
2012-12-12,0.5229164361953735
2012-12-13,0.5111061930656433
2012-12-14,0.49661684036254883
2012-12-17,0.5159698724746704
2012-12-18,0.5398876070976257
2012-12-19,0.5321465730667114
2012-12-20,0.5325430631637573
2012-12-21,0.5159698724746704
2012-12-24,0.5116025805473328
2012-12-26,0.4994952082633972
2012-12-27,0.49671608209609985
2012-12-28,0.48232585191726685
2012-12-31,0.5137863159179688
2013-01-02,0.561720609664917
2013-01-03,0.5535832643508911
2013-01-04,0.5481249690055847
2013-01-07,0.5487204194068909
2013-01-08,0.5455440282821655
2013-01-09,0.5511022806167603
2013-01-10,0.560827910900116
2013-01-11,0.5629115700721741
2013-01-14,0.5556670427322388
2013-01-15,0.5474295616149902
2013-01-16,0.5535832643508911
2013-01-17,0.5621178150177002
2013-01-18,0.5589423775672913
2013-01-22,0.5612252354621887
2013-01-23,0.5703554153442383
2013-01-24,0.54762864112854
2013-01-25,0.5557660460472107
2013-01-28,0.5597360134124756
2013-01-29,0.5597360134124756
2013-01-30,0.5566597580909729
2013-01-31,0.5530869364738464
2013-02-01,0.5712481141090393
2013-02-04,0.5421703457832336
2013-02-05,0.5659889578819275
2013-02-06,0.5607288479804993
2013-02-07,0.5621178150177002
2013-02-08,0.5791882872581482
2013-02-11,0.5789889097213745
2013-02-12,0.5722408890724182
2013-02-13,0.5788900852203369
2013-02-14,0.5776990056037903
2013-02-15,0.5727370977401733
2013-02-19,0.5852418541908264
2013-02-20,0.5585451126098633
2013-02-21,0.5403839349746704
2013-02-22,0.5562624335289001
2013-02-25,0.5355201959609985
2013-02-26,0.5419712066650391
2013-02-27,0.5584460496902466
2013-02-28,0.5563614964485168
2013-03-01,0.5621178150177002
2013-03-04,0.5693626403808594
2013-03-05,0.5943721532821655
2013-03-06,0.5906012058258057
2013-03-07,0.5957619547843933
2013-03-08,0.59645676612854
2013-03-11,0.6026095747947693
2013-03-12,0.5952657461166382
2013-03-13,0.5933801531791687
2013-03-14,0.5994340181350708
2013-03-15,0.5937766432762146
2013-03-18,0.5897074937820435
2013-03-19,0.5873255729675293
2013-03-20,0.5985402464866638
2013-03-21,0.5793862342834473
2013-03-22,0.5953648686408997
2013-03-25,0.5893110632896423
2013-03-26,0.5983420610427856
2013-03-27,0.6015176177024841
2013-03-28,0.6049913763999939
2013-04-01,0.5932803153991699
2013-04-02,0.6066789031028748
2013-04-03,0.5906012058258057
2013-04-04,0.5908985733985901
2013-04-05,0.576409101486206
2013-04-08,0.5852418541908264
2013-04-09,0.5967539548873901
2013-04-10,0.6316881775856018
2013-04-11,0.6305962800979614
2013-04-12,0.6299017667770386
2013-04-15,0.5915937423706055
2013-04-16,0.6163051724433899
2013-04-17,0.5802799463272095
2013-04-18,0.5551705956459045
2013-04-19,0.5781955122947693
2013-04-22,0.595960259437561
2013-04-23,0.6135259866714478
2013-04-24,0.612037718296051
2013-04-25,0.6219626665115356
2013-04-26,0.6167026162147522
2013-04-29,0.6330771446228027
2013-04-30,0.6469720602035522
2013-05-01,0.6387346982955933
2013-05-02,0.6618584990501404
2013-05-03,0.6849817037582397
2013-05-06,0.6938146948814392
2013-05-07,0.6921272873878479
2013-05-08,0.7029457688331604
2013-05-09,0.7004636526107788
2013-05-10,0.7123729586601257
2013-05-13,0.7151522040367126
2013-05-14,0.7256723642349243
2013-05-15,0.731031596660614
2013-05-16,0.7283514142036438
2013-05-17,0.7488954663276672
2013-05-20,0.7455208897590637
2013-05-21,0.7482999563217163
2013-05-22,0.7300387024879456
2013-05-23,0.7220995426177979
2013-05-24,0.7217022776603699
2013-05-28,0.7365888953208923
2013-05-29,0.7254732847213745
2013-05-30,0.7372835278511047
2013-05-31,0.7162439823150635
2013-06-03,0.7204121947288513
2013-06-04,0.7095949649810791
2013-06-05,0.6824016571044922
2013-06-06,0.690738320350647
2013-06-07,0.7196186780929565
2013-06-10,0.7199159860610962
2013-06-11,0.6990747451782227
2013-06-12,0.6748586297035217
2013-06-13,0.6990747451782227
2013-06-14,0.6867681741714478
2013-06-17,0.7058229446411133
2013-06-18,0.7224960327148438
2013-06-19,0.699769139289856
2013-06-20,0.6481630206108093
2013-06-21,0.6390319466590881
2013-06-24,0.6192824244499207
2013-06-25,0.6324819326400757
2013-06-26,0.6497501730918884
2013-06-27,0.6569949388504028
2013-06-28,0.658781111240387
2013-07-01,0.672874391078949
2013-07-02,0.6731723546981812
2013-07-03,0.6823026537895203
2013-07-05,0.6973872780799866
2013-07-08,0.6996700763702393
2013-07-09,0.7124730348587036
2013-07-10,0.7244813442230225
2013-07-11,0.7696377038955688
2013-07-12,0.7776759266853333
2013-07-15,0.7837296724319458
2013-07-16,0.7806531190872192
2013-07-17,0.7862106561660767
2013-07-18,0.7804549932479858
2013-07-19,0.7567355632781982
2013-07-22,0.7621939182281494
2013-07-23,0.7452235221862793
2013-07-24,0.7522690296173096
2013-07-25,0.765865683555603
2013-07-26,0.7785695791244507
2013-07-29,0.7749968767166138
2013-07-30,0.7865087985992432
2013-07-31,0.7914706468582153
2013-08-01,0.8155874013900757
2013-08-02,0.8291839957237244
2013-08-05,0.8309704065322876
2013-08-06,0.8161827325820923
2013-08-07,0.8115183115005493
2013-08-08,0.8223356604576111
2013-08-09,0.8135027885437012
2013-08-12,0.8185645937919617
2013-08-13,0.8321613073348999
2013-08-14,0.822931170463562
2013-08-15,0.7816460728645325
2013-08-16,0.7788669466972351
2013-08-19,0.7757903337478638
2013-08-20,0.7864096760749817
2013-08-21,0.7785695791244507
2013-08-22,0.8007997870445251
2013-08-23,0.8176711201667786
2013-08-26,0.8183656930923462
2013-08-27,0.7668583989143372
2013-08-28,0.7767830491065979
2013-08-29,0.7928606867790222
2013-08-30,0.7780731916427612
2013-09-03,0.7908751368522644
2013-09-04,0.8166792988777161
2013-09-05,0.8202520608901978
2013-09-06,0.8232294917106628
2013-09-09,0.8522079586982727
2013-09-10,0.8651100397109985
2013-09-11,0.860743522644043
2013-09-12,0.8568726181983948
2013-09-13,0.8596518039703369
2013-09-16,0.8524069786071777
2013-09-17,0.869476318359375
2013-09-18,0.9014332890510559
2013-09-19,0.9069907069206238
2013-09-20,0.8970668315887451
2013-09-23,0.8920049667358398
2013-09-24,0.8922030925750732
2013-09-25,0.8837676048278809
2013-09-26,0.9040133357048035
2013-09-27,0.8997460603713989
2013-09-30,0.8940896391868591
2013-10-01,0.9208855032920837
2013-10-02,0.9191981554031372
2013-10-03,0.8872413635253906
2013-10-04,0.910067081451416
2013-10-07,0.8875395059585571
2013-10-08,0.8373212218284607
2013-10-09,0.828092098236084
2013-10-10,0.8806911110877991
2013-10-11,0.900539755821228
2013-10-14,0.9191981554031372
2013-10-15,0.9093723893165588
2013-10-16,0.9404357075691223
2013-10-17,0.9556205868721008
2013-10-18,1.0028603076934814
2013-10-21,1.0086169242858887
2013-10-22,1.0120905637741089
2013-10-23,0.99581378698349
2013-10-24,1.0082192420959473
2013-10-25,1.0283660888671875
2013-10-28,1.030450701713562
2013-10-29,1.0354126691818237
2013-10-30,1.0321372747421265
2013-10-31,1.025488257408142
2013-11-01,1.024991512298584
2013-11-04,1.0299543142318726
2013-11-05,1.0343209505081177
2013-11-06,1.0325348377227783
2013-11-07,0.9752709269523621
2013-11-08,1.0137778520584106
2013-11-11,1.0089137554168701
2013-11-12,1.0138769149780273
2013-11-13,1.05020010471344
2013-11-14,1.0583374500274658
2013-11-15,1.0656824111938477
2013-11-18,1.0362063646316528
2013-11-19,1.0259844064712524
2013-11-20,1.018838882446289
2013-11-21,1.0500009059906006
2013-11-22,1.0665748119354248
2013-11-25,1.0736217498779297
2013-11-26,1.0913865566253662
2013-11-27,1.113220453262329
2013-11-29,1.1314804553985596
2013-12-02,1.124433994293213
2013-12-03,1.1211599111557007
2013-12-04,1.1240376234054565
2013-12-05,1.1205638647079468
2013-12-06,1.1436879634857178
2013-12-09,1.157383918762207
2013-12-10,1.155299186706543
2013-12-11,1.1121286153793335
2013-12-12,1.1030973196029663
2013-12-13,1.0978375673294067
2013-12-16,1.1166930198669434
2013-12-17,1.109647512435913
2013-12-18,1.147955298423767
2013-12-19,1.13763427734375
2013-12-20,1.1718729734420776
2013-12-23,1.209784746170044
2013-12-24,1.2114719152450562
2013-12-26,1.2232811450958252
2013-12-27,1.2143489122390747
2013-12-30,1.2079981565475464
2013-12-31,1.231717586517334
2014-01-02,1.202936053276062
2014-01-03,1.1767358779907227
2014-01-06,1.1642309427261353
2014-01-07,1.1944016218185425
2014-01-08,1.2033332586288452
2014-01-09,1.1909277439117432
2014-01-10,1.202837347984314
2014-01-13,1.1493443250656128
2014-01-14,1.2151437997817993
2014-01-15,1.2435266971588135
2014-01-16,1.2461079359054565
2014-01-17,1.223976492881775
2014-01-21,1.2513680458068848
2014-01-22,1.2629789113998413
2014-01-23,1.2477949857711792
2014-01-24,1.173857569694519
2014-01-27,1.1397180557250977
2014-01-28,1.1393204927444458
2014-01-29,1.1033947467803955
2014-01-30,1.1615519523620605
2014-01-31,1.1534136533737183
2014-02-03,1.076996088027954
2014-02-04,1.0980355739593506
2014-02-05,1.0879124402999878
2014-02-06,1.1295950412750244
2014-02-07,1.1895387172698975
2014-02-10,1.2113717794418335
2014-02-11,1.2528562545776367
2014-02-12,1.2588106393814087
2014-02-13,1.2911640405654907
2014-02-14,1.294935703277588
2014-02-18,1.315181851387024
2014-02-19,1.286400318145752
2014-02-20,1.3050590753555298
2014-02-21,1.298309564590454
2014-02-24,1.3211363554000854
2014-02-25,1.3163726329803467
2014-02-26,1.3120051622390747
2014-02-27,1.337809443473816
2014-02-28,1.3310600519180298
2014-03-03,1.301882266998291
2014-03-04,1.3542832136154175
2014-03-05,1.36539888381958
2014-03-06,1.3602374792099
2014-03-07,1.3407866954803467
2014-03-10,1.3435648679733276
2014-03-11,1.3268918991088867
2014-03-12,1.3417781591415405
2014-03-13,1.2848128080368042
2014-03-14,1.2584134340286255
2014-03-17,1.2919585704803467
2014-03-18,1.3384050130844116
2014-03-19,1.3163726329803467
2014-03-20,1.3266937732696533
2014-03-21,1.2780638933181763
2014-03-24,1.2459088563919067
2014-03-25,1.2574214935302734
2014-03-26,1.209585428237915
2014-03-27,1.1881487369537354
2014-03-28,1.195889949798584
2014-03-31,1.2197084426879883
2014-04-01,1.2858052253723145
2014-04-02,1.29592764377594
2014-04-03,1.2653610706329346
2014-04-04,1.1649255752563477
2014-04-07,1.1299922466278076
2014-04-08,1.1615519523620605
2014-04-09,1.2210984230041504
2014-04-10,1.1083564758300781
2014-04-11,1.0696511268615723
2014-04-14,1.0936691761016846
2014-04-15,1.1045856475830078
2014-04-16,1.1474590301513672
2014-04-17,1.1480544805526733
2014-04-21,1.1740567684173584
2014-04-22,1.202837347984314
2014-04-23,1.1700866222381592
2014-04-24,1.2046235799789429
2014-04-25,1.1464661359786987
2014-04-28,1.1587724685668945
2014-04-29,1.184377670288086
2014-04-30,1.1948977708816528
2014-05-01,1.2056161165237427
2014-05-02,1.199661374092102
2014-05-05,1.2167311906814575
2014-05-06,1.1696895360946655
2014-05-07,1.1591700315475464
2014-05-08,1.1552000045776367
2014-05-09,1.1686975955963135
2014-05-12,1.2256629467010498
2014-05-13,1.2282439470291138
2014-05-14,1.2099827527999878
2014-05-15,1.1819957494735718
2014-05-16,1.204027771949768
2014-05-19,1.2298310995101929
2014-05-20,1.216334581375122
2014-05-21,1.250672459602356
2014-05-22,1.2661542892456055
2014-05-23,1.2945386171340942
2014-05-27,1.3431683778762817
2014-05-28,1.3304648399353027
2014-05-29,1.3574594259262085
2014-05-30,1.3562687635421753
2014-06-02,1.3528938293457031
2014-06-03,1.3509093523025513
2014-06-04,1.3652007579803467
2014-06-05,1.4007295370101929
2014-06-06,1.4233570098876953
2014-06-09,1.4207768440246582
2014-06-10,1.42891526222229
2014-06-11,1.426731824874878
2014-06-12,1.3894156217575073
2014-06-13,1.3989429473876953
2014-06-16,1.4041038751602173
2014-06-17,1.4060885906219482
2014-06-18,1.4316935539245605
2014-06-19,1.4261362552642822
2014-06-20,1.4312971830368042
2014-06-23,1.4328842163085938
2014-06-24,1.42891526222229
2014-06-25,1.4551591873168945
2014-06-26,1.459130048751831
2014-06-27,1.4736216068267822
2014-06-30,1.4845408201217651
